uniprot,cid,smiles,resp
Q9Y3N9,31244,COC1=CC=C(C=C1)C=O,0
Q7Z3T1,31244,COC1=CC=C(C=C1)C=O,0
Q8NGX1,31244,COC1=CC=C(C=C1)C=O,0
A6NFC9,31244,COC1=CC=C(C=C1)C=O,0
Q8NGL6,31244,COC1=CC=C(C=C1)C=O,0
Q8NH83,31244,COC1=CC=C(C=C1)C=O,0
Q8NGD1,31244,COC1=CC=C(C=C1)C=O,0
P47883,31244,COC1=CC=C(C=C1)C=O,0
Q8NG97,31244,COC1=CC=C(C=C1)C=O,0
P47881,31244,COC1=CC=C(C=C1)C=O,0
P47893,31244,COC1=CC=C(C=C1)C=O,0
P47888,31244,COC1=CC=C(C=C1)C=O,0
Q8NGF4,5281167,CC/C=C\CCO,0
Q8NH05,5281167,CC/C=C\CCO,0
Q8NGB4,5281167,CC/C=C\CCO,0
Q8NH49,5281167,CC/C=C\CCO,0
Q8NGF9,5281167,CC/C=C\CCO,0
Q8NH90,5281167,CC/C=C\CCO,0
Q8NGI8,5281167,CC/C=C\CCO,0
Q9NZP5,5281167,CC/C=C\CCO,0
Q8NGJ0,5281167,CC/C=C\CCO,0
Q8NGI9,5281167,CC/C=C\CCO,0
Q96R09,5281167,CC/C=C\CCO,0
Q8NH48,5281167,CC/C=C\CCO,0
Q96R08,5281167,CC/C=C\CCO,0
Q8NGF7,5281167,CC/C=C\CCO,0
Q8NGC0,5281167,CC/C=C\CCO,0
A6NL26,5281167,CC/C=C\CCO,0
Q8NGR4,5281167,CC/C=C\CCO,0
Q8NGL3,5281167,CC/C=C\CCO,0
Q8NGK9,5281167,CC/C=C\CCO,0
Q8NGL1,5281167,CC/C=C\CCO,0
O95221,5281167,CC/C=C\CCO,0
Q8NGL4,5281167,CC/C=C\CCO,0
Q8NGP9,5281167,CC/C=C\CCO,0
Q8N127,5281167,CC/C=C\CCO,0
Q8NH42,5281167,CC/C=C\CCO,0
Q8NGD5,5281167,CC/C=C\CCO,0
Q8NGD2,5281167,CC/C=C\CCO,0
Q8NGA8,5281167,CC/C=C\CCO,0
O95013,5281167,CC/C=C\CCO,0
Q8NGD4,5281167,CC/C=C\CCO,0
Q8NGJ1,5281167,CC/C=C\CCO,0
Q8NGE8,5281167,CC/C=C\CCO,0
Q8NGB9,5281167,CC/C=C\CCO,0
Q8NGB8,5281167,CC/C=C\CCO,0
Q8NH21,5281167,CC/C=C\CCO,0
Q96R69,5281167,CC/C=C\CCO,0
Q8NGI6,5281167,CC/C=C\CCO,0
Q8NGI4,5281167,CC/C=C\CCO,0
Q8NGC2,5281167,CC/C=C\CCO,0
Q6IEY1,5281167,CC/C=C\CCO,0
Q8NH43,5281167,CC/C=C\CCO,0
Q8NGD0,5281167,CC/C=C\CCO,0
Q8NGB6,5281167,CC/C=C\CCO,0
Q8NGD1,5281167,CC/C=C\CCO,0
Q8N0Y3,5281167,CC/C=C\CCO,0
Q8IXE1,5281167,CC/C=C\CCO,0
Q8NGL7,5281167,CC/C=C\CCO,0
Q8NGC6,5281167,CC/C=C\CCO,0
Q8NH41,5281167,CC/C=C\CCO,0
Q8NG95,5281167,CC/C=C\CCO,0
Q8NGG7,5281167,CC/C=C\CCO,0
Q96RD0,5281167,CC/C=C\CCO,0
Q8NG99,5281167,CC/C=C\CCO,0
Q8NG98,5281167,CC/C=C\CCO,0
Q6IFN5,5281167,CC/C=C\CCO,0
Q8NGA0,5281167,CC/C=C\CCO,0
Q8NGG8,5281167,CC/C=C\CCO,0
Q8NGG6,5281167,CC/C=C\CCO,0
Q8WZ84,5281167,CC/C=C\CCO,0
Q9GZM6,5281167,CC/C=C\CCO,0
Q15620,5281167,CC/C=C\CCO,0
Q96RC9,5281167,CC/C=C\CCO,0
Q8NH40,5281167,CC/C=C\CCO,0
Q8NGN1,5281167,CC/C=C\CCO,0
Q8N148,5281167,CC/C=C\CCO,0
Q8NH79,5281167,CC/C=C\CCO,0
Q8NGQ2,5281167,CC/C=C\CCO,0
Q8NGY6,5281167,CC/C=C\CCO,0
O76100,5281167,CC/C=C\CCO,0
O14581,5281167,CC/C=C\CCO,0
O76099,5281167,CC/C=C\CCO,0
O60412,5281167,CC/C=C\CCO,0
Q96RA2,5281167,CC/C=C\CCO,0
Q8NGX8,5281167,CC/C=C\CCO,0
Q15622,5281167,CC/C=C\CCO,0
Q8NGE9,5281167,CC/C=C\CCO,0
P0C7N8,5281167,CC/C=C\CCO,0
Q8NGQ6,5281167,CC/C=C\CCO,0
Q8NGE7,5281167,CC/C=C\CCO,0
Q8NGQ5,5281167,CC/C=C\CCO,0
Q9H208,5281167,CC/C=C\CCO,0
P58181,5281167,CC/C=C\CCO,0
Q96KK4,5281167,CC/C=C\CCO,0
Q8NGC3,5281167,CC/C=C\CCO,0
Q8NGC4,5281167,CC/C=C\CCO,0
Q9H209,5281167,CC/C=C\CCO,0
Q9H207,5281167,CC/C=C\CCO,0
Q8NGE5,5281167,CC/C=C\CCO,0
Q8NGE0,5281167,CC/C=C\CCO,0
Q8NH19,5281167,CC/C=C\CCO,0
Q8NGG5,5281167,CC/C=C\CCO,0
Q8NH51,5281167,CC/C=C\CCO,0
Q8NGG0,5281167,CC/C=C\CCO,0
Q8NGP2,5281167,CC/C=C\CCO,0
Q8NGM9,5281167,CC/C=C\CCO,0
Q15617,5281167,CC/C=C\CCO,0
Q6IF36,5281167,CC/C=C\CCO,0
Q8NGG4,5281167,CC/C=C\CCO,0
Q8N162,5281167,CC/C=C\CCO,0
Q8N146,5281167,CC/C=C\CCO,0
Q8N0Y5,5281167,CC/C=C\CCO,0
Q8NG78,5281167,CC/C=C\CCO,0
Q8NH87,5281167,CC/C=C\CCO,0
Q8NGQ1,5281167,CC/C=C\CCO,0
Q8NGY5,5281167,CC/C=C\CCO,0
Q8NH50,5281167,CC/C=C\CCO,0
Q8NH10,5281167,CC/C=C\CCO,0
P0C7N1,5281167,CC/C=C\CCO,0
P0C7N5,5281167,CC/C=C\CCO,0
Q8NGT5,5281167,CC/C=C\CCO,0
Q8NGU2,5281167,CC/C=C\CCO,0
Q8NGM8,5281167,CC/C=C\CCO,0
Q8NGL0,5281167,CC/C=C\CCO,0
Q8NGL2,5281167,CC/C=C\CCO,0
Q96RB7,5281167,CC/C=C\CCO,0
Q8WZ92,5281167,CC/C=C\CCO,0
Q8NH85,5281167,CC/C=C\CCO,0
Q6IEU7,5281167,CC/C=C\CCO,0
Q8NGP3,5281167,CC/C=C\CCO,0
Q8NGP8,5281167,CC/C=C\CCO,0
Q8NGP4,5281167,CC/C=C\CCO,0
Q8NGP6,5281167,CC/C=C\CCO,0
Q8NGV6,5281167,CC/C=C\CCO,0
A6NHG9,5281167,CC/C=C\CCO,0
A6NDH6,5281167,CC/C=C\CCO,0
Q13606,5281167,CC/C=C\CCO,0
Q8NH18,5281167,CC/C=C\CCO,0
Q8NGV7,5281167,CC/C=C\CCO,0
A6NKK0,5281167,CC/C=C\CCO,0
A6NET4,5281167,CC/C=C\CCO,0
A6NMS3,5281167,CC/C=C\CCO,0
Q8NG75,5281167,CC/C=C\CCO,0
Q8NHB8,5281167,CC/C=C\CCO,0
Q8NHB7,5281167,CC/C=C\CCO,0
Q8NGG2,5281167,CC/C=C\CCO,0
Q8NGG3,5281167,CC/C=C\CCO,0
A6NCV1,5281167,CC/C=C\CCO,0
A6NL08,5281167,CC/C=C\CCO,0
A6NJZ3,5281167,CC/C=C\CCO,0
A6NDL8,5281167,CC/C=C\CCO,0
A6NIJ9,5281167,CC/C=C\CCO,0
Q8NGC5,5281167,CC/C=C\CCO,0
Q8NGY2,5281167,CC/C=C\CCO,0
Q8NGY3,5281167,CC/C=C\CCO,0
Q8NGW6,5281167,CC/C=C\CCO,0
A6NM76,5281167,CC/C=C\CCO,0
Q8NGZ6,5281167,CC/C=C\CCO,0
A6NF89,5281167,CC/C=C\CCO,0
O95007,5281167,CC/C=C\CCO,0
Q6IFH4,5281167,CC/C=C\CCO,0
Q8NGW1,5281167,CC/C=C\CCO,0
O95222,5281167,CC/C=C\CCO,0
Q9UGF6,5281167,CC/C=C\CCO,0
Q8NH69,5281167,CC/C=C\CCO,0
Q9NZP0,5281167,CC/C=C\CCO,0
Q8NGE1,5281167,CC/C=C\CCO,0
Q96RD1,5281167,CC/C=C\CCO,0
Q9NZP2,5281167,CC/C=C\CCO,0
Q96R67,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGM1,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGL9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGP0,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH37,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGB2,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGF8,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH72,6549,CC(=CCCC(C)(C=C)O)C,0
Q6IEV9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGB9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGB8,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGA8,6549,CC(=CCCC(C)(C=C)O)C,0
O95013,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGI6,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGI4,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGC2,6549,CC(=CCCC(C)(C=C)O)C,0
Q96R69,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH21,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGE8,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH42,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGD5,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGD2,6549,CC(=CCCC(C)(C=C)O)C,0
Q6IEY1,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGD4,6549,CC(=CCCC(C)(C=C)O)C,0
Q15615,6549,CC(=CCCC(C)(C=C)O)C,0
A6NMZ5,6549,CC(=CCCC(C)(C=C)O)C,0
A6NHA9,6549,CC(=CCCC(C)(C=C)O)C,0
P58180,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGN0,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGJ1,6549,CC(=CCCC(C)(C=C)O)C,0
Q9Y3N9,6549,CC(=CCCC(C)(C=C)O)C,0
Q7Z3T1,6549,CC(=CCCC(C)(C=C)O)C,0
A6NFC9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG97,6549,CC(=CCCC(C)(C=C)O)C,0
Q96R30,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH02,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG76,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGX1,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH04,6549,CC(=CCCC(C)(C=C)O)C,0
P47883,6549,CC(=CCCC(C)(C=C)O)C,0
P47888,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH70,6549,CC(=CCCC(C)(C=C)O)C,0
Q6IF82,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGL6,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH83,6549,CC(=CCCC(C)(C=C)O)C,0
P47881,6549,CC(=CCCC(C)(C=C)O)C,0
P47893,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH41,6549,CC(=CCCC(C)(C=C)O)C,0
A6NDL8,6549,CC(=CCCC(C)(C=C)O)C,0
A6NJZ3,6549,CC(=CCCC(C)(C=C)O)C,0
Q9NZP2,6549,CC(=CCCC(C)(C=C)O)C,0
Q9NZP0,6549,CC(=CCCC(C)(C=C)O)C,0
Q96RD1,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGE1,6549,CC(=CCCC(C)(C=C)O)C,0
A6NF89,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGY2,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGZ6,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGC5,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGY5,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGY3,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGW6,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGM8,6549,CC(=CCCC(C)(C=C)O)C,0
A6NIJ9,6549,CC(=CCCC(C)(C=C)O)C,0
A6NM76,6549,CC(=CCCC(C)(C=C)O)C,0
A6NCV1,6549,CC(=CCCC(C)(C=C)O)C,0
A6NL08,6549,CC(=CCCC(C)(C=C)O)C,0
Q96R09,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH48,6549,CC(=CCCC(C)(C=C)O)C,0
Q96R08,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGF7,6549,CC(=CCCC(C)(C=C)O)C,0
A6NL26,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGR4,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGF4,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGP9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8N127,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGC0,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGI8,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGK9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGL1,6549,CC(=CCCC(C)(C=C)O)C,0
O95221,6549,CC(=CCCC(C)(C=C)O)C,0
A6NKK0,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGL3,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGL4,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH90,6549,CC(=CCCC(C)(C=C)O)C,0
Q9NZP5,6549,CC(=CCCC(C)(C=C)O)C,0
Q8N0Y3,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGC6,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH43,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGD0,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGB6,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGD1,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGB4,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH73,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH49,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGF9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGJ0,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGI9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8IXE1,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGL7,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH05,6549,CC(=CCCC(C)(C=C)O)C,0
Q6IFH4,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGW1,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH18,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NHB7,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NHB8,6549,CC(=CCCC(C)(C=C)O)C,0
A6NET4,6549,CC(=CCCC(C)(C=C)O)C,0
A6NMS3,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGL2,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGL0,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGP8,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGP4,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGP6,6549,CC(=CCCC(C)(C=C)O)C,0
Q13606,6549,CC(=CCCC(C)(C=C)O)C,0
A6NDH6,6549,CC(=CCCC(C)(C=C)O)C,0
A6NHG9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGV7,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGV6,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH85,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG75,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGG2,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGG3,6549,CC(=CCCC(C)(C=C)O)C,0
Q8WZ94,6549,CC(=CCCC(C)(C=C)O)C,0
Q9UGF6,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH69,6549,CC(=CCCC(C)(C=C)O)C,0
O95222,6549,CC(=CCCC(C)(C=C)O)C,0
O95007,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG77,6549,CC(=CCCC(C)(C=C)O)C,0
Q8WZ92,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGP3,6549,CC(=CCCC(C)(C=C)O)C,0
Q6IEU7,6549,CC(=CCCC(C)(C=C)O)C,0
Q96RB7,6549,CC(=CCCC(C)(C=C)O)C,0
O76000,6549,CC(=CCCC(C)(C=C)O)C,0
Q9GZK3,6549,CC(=CCCC(C)(C=C)O)C,0
P58173,6549,CC(=CCCC(C)(C=C)O)C,0
A6NM03,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NHA4,6549,CC(=CCCC(C)(C=C)O)C,0
Q9H205,6549,CC(=CCCC(C)(C=C)O)C,0
A6NND4,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGZ0,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG84,6549,CC(=CCCC(C)(C=C)O)C,0
Q13607,6549,CC(=CCCC(C)(C=C)O)C,0
Q9H210,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGH3,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGZ4,6549,CC(=CCCC(C)(C=C)O)C,0
O95006,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGZ5,6549,CC(=CCCC(C)(C=C)O)C,0
Q5JQS5,6549,CC(=CCCC(C)(C=C)O)C,0
Q8N628,6549,CC(=CCCC(C)(C=C)O)C,0
O95371,6549,CC(=CCCC(C)(C=C)O)C,0
Q15612,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH92,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGQ3,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGR2,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGR8,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH06,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGR9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGA1,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGS0,6549,CC(=CCCC(C)(C=C)O)C,0
Q96R48,6549,CC(=CCCC(C)(C=C)O)C,0
A4D2G3,6549,CC(=CCCC(C)(C=C)O)C,0
Q96R45,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGT7,6549,CC(=CCCC(C)(C=C)O)C,0
Q96R47,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGT9,6549,CC(=CCCC(C)(C=C)O)C,0
O95047,6549,CC(=CCCC(C)(C=C)O)C,0
Q6IF42,6549,CC(=CCCC(C)(C=C)O)C,0
Q9NQN1,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG81,6549,CC(=CCCC(C)(C=C)O)C,0
O43869,6549,CC(=CCCC(C)(C=C)O)C,0
Q96R27,6549,CC(=CCCC(C)(C=C)O)C,0
A3KFT3,6549,CC(=CCCC(C)(C=C)O)C,0
A6NH00,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH01,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGZ9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH03,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH00,6549,CC(=CCCC(C)(C=C)O)C,0
Q6IEZ7,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NHC8,6549,CC(=CCCC(C)(C=C)O)C,0
Q6IF00,6549,CC(=CCCC(C)(C=C)O)C,0
P0C7T2,6549,CC(=CCCC(C)(C=C)O)C,0
Q9GZK6,6549,CC(=CCCC(C)(C=C)O)C,0
O76001,6549,CC(=CCCC(C)(C=C)O)C,0
O76002,6549,CC(=CCCC(C)(C=C)O)C,0
Q5TZ20,6549,CC(=CCCC(C)(C=C)O)C,0
Q9GZK4,6549,CC(=CCCC(C)(C=C)O)C,0
O95918,6549,CC(=CCCC(C)(C=C)O)C,0
Q8N349,6549,CC(=CCCC(C)(C=C)O)C,0
Q96R28,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG83,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH16,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG85,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG80,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGT1,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGY9,6549,CC(=CCCC(C)(C=C)O)C,0
Q9H346,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGJ4,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGF0,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGH9,6549,CC(=CCCC(C)(C=C)O)C,0
Q6IFG1,6549,CC(=CCCC(C)(C=C)O)C,0
Q96RD3,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGK2,6549,CC(=CCCC(C)(C=C)O)C,0
Q9H2C5,6549,CC(=CCCC(C)(C=C)O)C,0
Q9H2C8,6549,CC(=CCCC(C)(C=C)O)C,0
Q9UKL2,6549,CC(=CCCC(C)(C=C)O)C,0
Q96RD2,6549,CC(=CCCC(C)(C=C)O)C,0
A6NMU1,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH53,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGI0,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGK5,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH56,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGF1,6549,CC(=CCCC(C)(C=C)O)C,0
Q6IF63,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGK6,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH67,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGJ2,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGK3,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGH7,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH60,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGK4,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGJ9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGF3,6549,CC(=CCCC(C)(C=C)O)C,0
Q9H340,6549,CC(=CCCC(C)(C=C)O)C,0
A6NGY5,6549,CC(=CCCC(C)(C=C)O)C,0
Q8TCB6,6549,CC(=CCCC(C)(C=C)O)C,0
Q9H255,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH64,6549,CC(=CCCC(C)(C=C)O)C,0
Q9Y5P1,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGJ7,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGJ6,6549,CC(=CCCC(C)(C=C)O)C,0
Q9Y5P0,6549,CC(=CCCC(C)(C=C)O)C,0
Q9H339,6549,CC(=CCCC(C)(C=C)O)C,0
Q9H341,6549,CC(=CCCC(C)(C=C)O)C,0
Q9H342,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGJ5,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGJ8,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH59,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGK1,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH61,6549,CC(=CCCC(C)(C=C)O)C,0
Q9H344,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGK0,6549,CC(=CCCC(C)(C=C)O)C,0
Q9H343,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGH8,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGH5,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH54,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH76,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGI3,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGG7,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG99,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG95,6549,CC(=CCCC(C)(C=C)O)C,0
Q96RD0,6549,CC(=CCCC(C)(C=C)O)C,0
Q6IFN5,6549,CC(=CCCC(C)(C=C)O)C,0
Q96RA2,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG98,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGA0,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGG8,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGG0,6549,CC(=CCCC(C)(C=C)O)C,0
Q8N162,6549,CC(=CCCC(C)(C=C)O)C,0
Q8N146,6549,CC(=CCCC(C)(C=C)O)C,0
Q8N0Y5,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGP2,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH51,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH50,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGG5,6549,CC(=CCCC(C)(C=C)O)C,0
Q15620,6549,CC(=CCCC(C)(C=C)O)C,0
Q96RC9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8WZ84,6549,CC(=CCCC(C)(C=C)O)C,0
Q6IF36,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG78,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGG4,6549,CC(=CCCC(C)(C=C)O)C,0
Q9GZM6,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGG6,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGM9,6549,CC(=CCCC(C)(C=C)O)C,0
Q15617,6549,CC(=CCCC(C)(C=C)O)C,0
Q8N148,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGX8,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH79,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NH40,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGY6,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGQ2,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGN1,6549,CC(=CCCC(C)(C=C)O)C,0
O76099,6549,CC(=CCCC(C)(C=C)O)C,0
O14581,6549,CC(=CCCC(C)(C=C)O)C,0
O60412,6549,CC(=CCCC(C)(C=C)O)C,0
Q15622,6549,CC(=CCCC(C)(C=C)O)C,0
O76100,6549,CC(=CCCC(C)(C=C)O)C,0
Q5JRS4,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NHC4,6549,CC(=CCCC(C)(C=C)O)C,0
P30954,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGX5,6549,CC(=CCCC(C)(C=C)O)C,0
Q6IF99,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGE3,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGA6,6549,CC(=CCCC(C)(C=C)O)C,0
O60403,6549,CC(=CCCC(C)(C=C)O)C,0
Q9Y4A9,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGA5,6549,CC(=CCCC(C)(C=C)O)C,0
O60404,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGZ3,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NG92,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGZ2,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGT2,6549,CC(=CCCC(C)(C=C)O)C,0
Q96R54,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGX6,6549,CC(=CCCC(C)(C=C)O)C,0
Q8NGN2,6549,CC(=CCCC(C)(C=C)O)C,0
